i,lid,rc,expansion
44,16.47233700185851,3.2039432525634766,1.0376152992248535
45,11.9981585641169,2.3730010986328125,1.0143173933029175
46,8.07581622031969,2.7714216709136963,1.0281968116760254
47,23.05365398528196,3.083554744720459,1.0220458507537842
48,38.94080155232001,2.000577926635742,1.015472173690796
49,21.27239628965736,2.4932472705841064,1.0438998937606812
50,13.660411748630402,2.9541237354278564,1.1519700288772583
51,26.084564450964706,2.5320868492126465,1.024515986442566
52,13.614981768551905,2.895646572113037,1.02433180809021
53,27.32538453890312,2.197077751159668,1.0380685329437256
54,11.672008064622728,3.5352962017059326,1.0921672582626343
55,18.43884970363358,2.7211413383483887,1.0650256872177124
56,18.018175230592906,2.516411781311035,1.0459890365600586
57,19.59878543404421,2.4342117309570312,1.0355173349380493
58,22.004217956361035,2.5095112323760986,1.0312532186508179
59,10.60398479042709,3.3681371212005615,1.0499647855758667
60,28.44206406706401,3.669074296951294,1.0379385948181152
61,32.64634714355437,3.2079360485076904,1.0631474256515503
62,12.174927415284847,2.3400204181671143,1.063270092010498
63,27.071217492334256,2.4876224994659424,1.0186394453048706
64,7.910382245707462,3.958759069442749,1.0489425659179688
65,13.320504992842414,3.38144588470459,1.043441653251648
66,26.951437594980224,2.266033411026001,1.026495099067688
67,7.087533387944585,3.027859687805176,1.0624836683273315
68,36.32994036200137,2.2797794342041016,1.0155613422393799
69,18.100096076478287,2.456831932067871,1.051680326461792
70,18.55971087985898,2.444585084915161,1.0205729007720947
71,14.62793949854255,3.3658230304718018,1.0455666780471802
72,17.18476520484393,2.6092145442962646,1.0749791860580444
73,10.549115831912776,2.786933422088623,1.0507161617279053
74,16.07356360601929,3.6310646533966064,1.0889818668365479
75,18.949210707002525,3.113774061203003,1.0445462465286255
76,25.325682586403857,4.441462993621826,1.0431139469146729
77,22.62953179211661,3.518052577972412,1.043567419052124
78,32.0020808792686,2.063429594039917,1.033935546875
79,20.890003881444894,3.637824058532715,1.0532405376434326
80,19.932131806756924,2.9919159412384033,1.0559419393539429
81,14.415711467954011,2.1346473693847656,1.0596294403076172
82,19.05659430092834,2.1607437133789062,1.0532481670379639
83,17.092691138704023,2.756352663040161,1.0413577556610107
84,39.44383807902409,2.327687978744507,1.0149116516113281
85,8.595627435416601,3.6430037021636963,1.0431842803955078
86,24.899153500123823,3.390042304992676,1.0638296604156494
87,24.048621773452094,2.690450668334961,1.0223294496536255
88,13.871947249891253,4.200092315673828,1.142699956893921
89,16.610728181502992,2.4993746280670166,1.0488626956939697
90,9.105156501172795,3.6497199535369873,1.0632401704788208
91,21.35534841331134,2.578294515609741,1.0372549295425415
92,7.673157238595375,4.297613620758057,1.0938687324523926
93,19.086796453184444,3.5872788429260254,1.051247477531433
94,30.472946685290093,3.999047040939331,1.0239486694335938
95,56.680593257858256,1.9076489210128784,1.0245367288589478
96,31.171395794119118,2.784075975418091,1.027605414390564
97,15.535729056642593,4.957846641540527,1.1394965648651123
98,17.07174551348293,3.0684773921966553,1.0686299800872803
99,14.904365899664649,3.3269214630126953,1.1133853197097778
100,27.3668373460499,2.252983570098877,1.0325357913970947
101,19.92440640614747,2.5235142707824707,1.0291674137115479
102,25.46196634373343,3.5400278568267822,1.0543617010116577
103,26.494439450849022,2.0554327964782715,1.050333023071289
104,27.812542677816637,3.5324437618255615,1.0570112466812134
105,15.232697973743049,2.157463788986206,1.0338002443313599
106,19.851210185711363,3.8152098655700684,1.0690371990203857
107,19.408155575375673,2.4491283893585205,1.043644905090332
108,16.84424537753736,2.39471173286438,1.0371054410934448
109,7.073985049328324,3.1033759117126465,1.082532525062561
110,14.91835505481736,2.225606679916382,1.025620937347412
111,16.313210456860716,2.772470712661743,1.064867615699768
112,24.537644137540774,3.7187788486480713,1.0431958436965942
113,16.115714276108573,2.575061321258545,1.0395004749298096
114,17.60054887575935,2.660848617553711,1.0548548698425293
115,15.86953623477534,2.699331045150757,1.0834194421768188
116,11.105830710220125,2.519669771194458,1.0685005187988281
117,21.55658280459858,1.9482606649398804,1.0262773036956787
118,31.396178754845966,3.224440574645996,1.0266884565353394
119,32.14728400692906,2.323744058609009,1.0436758995056152
120,32.80112144489651,1.9483866691589355,1.0633920431137085
121,19.879147301801915,2.5913939476013184,1.0299495458602905
122,33.23292759492102,1.8636445999145508,1.0142333507537842
123,17.952783872849306,3.1914379596710205,1.058962345123291
124,14.797436085965096,2.771094560623169,1.0432251691818237
125,7.873423422155065,3.5443661212921143,1.0393935441970825
126,23.09400323479817,1.6027926206588745,1.0243061780929565
127,37.83920222266852,2.424053192138672,1.020612359046936
128,33.49570489412835,2.7973074913024902,1.038284420967102
129,34.91496337794852,3.1750142574310303,1.0306744575500488
130,16.04748297139347,2.705652952194214,1.049558401107788
131,11.969814302831683,5.358901023864746,1.0650001764297485
132,16.787036416303536,2.392500877380371,1.099155068397522
133,22.016591296420135,2.986088275909424,1.0322258472442627
134,18.10357260081973,2.492361068725586,1.0663526058197021
135,59.76230067663102,2.388263702392578,1.0298142433166504
136,15.747302342742325,2.611049175262451,1.0148499011993408
137,15.79521864148507,5.255431652069092,1.0480170249938965
138,16.87232067007521,2.239459753036499,1.0270442962646484
139,54.41646175037606,2.351658821105957,1.026699185371399
140,14.30692397768717,4.335750102996826,1.1003227233886719
141,23.508272283908028,2.48041033744812,1.061474084854126
142,30.363641164878583,2.773108720779419,1.0263378620147705
143,10.022656330614634,4.187952995300293,1.063866376876831
144,8.49693542979445,3.6009931564331055,1.057848334312439
145,21.430313795200057,2.8969788551330566,1.1054078340530396
146,27.394886112296998,3.6002297401428223,1.0546594858169556
147,26.39050602089526,2.5840444564819336,1.0562548637390137
148,10.337655464467865,3.7441904544830322,1.1179563999176025
149,23.977698001983835,2.8213398456573486,1.0356861352920532
150,15.021470967968792,2.427269458770752,1.0628976821899414
151,42.496347270593496,1.8043707609176636,1.0188624858856201
152,13.495607020635223,3.640718936920166,1.0760071277618408
153,11.667427807427805,2.6876232624053955,1.0809273719787598
154,17.863688800808596,3.6843879222869873,1.0524016618728638
155,12.890849791720044,2.512984275817871,1.056922197341919
156,12.463526990836524,2.730017900466919,1.0329797267913818
157,13.373355417741774,3.9200265407562256,1.055090069770813
158,26.045343890377453,2.9114017486572266,1.0276869535446167
159,9.789960786976524,3.2177863121032715,1.0617090463638306
160,23.64702805632304,2.4086575508117676,1.0144532918930054
161,19.77967542787961,2.5658133029937744,1.0583916902542114
162,11.335094788246447,2.932347297668457,1.0704922676086426
163,13.421667378903496,2.5452239513397217,1.0468569993972778
164,24.384397711598126,3.2312724590301514,1.0606014728546143
165,15.143647355900384,3.510716676712036,1.0967977046966553
166,21.911495779574,2.822326183319092,1.0388579368591309
167,14.203633772053035,2.563023090362549,1.0566082000732422
168,15.513278671712527,2.609863758087158,1.0481994152069092
169,8.76558055745386,3.489734411239624,1.0737979412078857
170,31.016545462795985,2.3168675899505615,1.038339614868164
171,41.68040607761322,2.95658802986145,1.033861756324768
172,51.124298882443426,1.9728264808654785,1.0118674039840698
173,6.92398552482562,6.038145542144775,1.145154356956482
174,9.275665156151362,2.9555397033691406,1.0621265172958374
175,10.08673561633743,1.9118939638137817,1.079116940498352
176,10.253709238381571,2.5469753742218018,1.0517398118972778
177,19.67655661760394,3.6682827472686768,1.0898884534835815
178,11.239695804263096,2.9521498680114746,1.057436466217041
179,15.912394706668605,4.7550530433654785,1.0455610752105713
180,15.715921265650723,3.3231942653656006,1.0422171354293823
181,13.946961615232144,2.4762048721313477,1.0408539772033691
182,10.707860495514229,1.9152945280075073,1.027290940284729
183,35.0190164053878,1.5452601909637451,1.0394161939620972
184,11.584072214051028,5.038454532623291,1.072810173034668
185,18.52697604093999,2.7276744842529297,1.0464975833892822
186,16.454364906175922,3.0072293281555176,1.047037959098816
187,30.5560855493814,3.306857109069824,1.077202558517456
188,13.774365501915916,3.4834680557250977,1.0264328718185425
189,21.392500092154403,4.208414077758789,1.0621801614761353
190,10.41434716466394,2.9121060371398926,1.156195878982544
191,11.82240212805239,3.19455623626709,1.0372755527496338
192,23.501832811687663,2.3657548427581787,1.0253925323486328
193,27.44383304278412,2.629751682281494,1.0517632961273193
194,63.06318846918761,2.1736550331115723,1.0204867124557495
195,13.908885226400185,3.096775770187378,1.0671584606170654
196,21.764117211754197,2.6323904991149902,1.0464297533035278
197,16.531597045460835,2.2478859424591064,1.0348258018493652
198,20.443216185720516,4.377802848815918,1.0488780736923218
199,14.564022174321558,5.320305347442627,1.0702940225601196
200,14.177942810802223,3.7304906845092773,1.0522890090942383
201,25.043832078875784,2.584186315536499,1.0349427461624146
202,27.38069916046828,2.5515494346618652,1.0566233396530151
203,18.77380886621172,2.3736867904663086,1.0443835258483887
204,20.34021295189344,2.8635005950927734,1.0472475290298462
205,14.506791095606404,3.7700462341308594,1.072675108909607
206,12.134286204035934,3.074190616607666,1.0225905179977417
207,19.11138500794541,3.001887798309326,1.0221805572509766
208,17.43301265487024,3.774186849594116,1.0677571296691895
209,16.220169662405755,2.32539963722229,1.079588532447815
210,11.429668807891732,3.2093417644500732,1.0436257123947144
211,16.890157411674153,4.182817459106445,1.082044005393982
212,24.48041629715439,1.8117454051971436,1.0257881879806519
213,17.80446568960291,2.1903347969055176,1.0663647651672363
214,10.588110936927349,3.6779956817626953,1.0694886445999146
215,36.40282749636858,2.6011838912963867,1.0556997060775757
216,8.761757720414144,2.7913825511932373,1.0713927745819092
217,37.71695774868956,2.804094076156616,1.0292001962661743
218,28.194414859263105,4.442775726318359,1.0324649810791016
219,20.219291142452427,2.7428739070892334,1.06989586353302
220,16.025350270795034,2.0222887992858887,1.019114375114441
221,21.076577156864627,1.761574625968933,1.0155725479125977
222,46.43793968595844,1.9756282567977905,1.0116642713546753
223,21.554860663793843,2.759917974472046,1.023306131362915
224,28.13007402403327,3.700751304626465,1.1070908308029175
225,13.28921696831719,4.636081218719482,1.0472978353500366
226,7.0641082527436625,3.1566882133483887,1.0984234809875488
227,16.98106441591428,2.9100472927093506,1.0452594757080078
228,19.72905369816509,3.2318737506866455,1.0271434783935547
229,41.63342452260987,2.1676926612854004,1.0326786041259766
230,20.719609574097472,3.0949747562408447,1.0212370157241821
231,10.012746478246632,3.4046683311462402,1.095351219177246
232,12.74778577707014,2.9829652309417725,1.0617483854293823
233,7.347844595766449,2.530332565307617,1.0838943719863892
234,14.641035657448588,3.4360365867614746,1.0354198217391968
235,21.97697667229222,2.1054489612579346,1.0590492486953735
236,56.413608059821556,2.1063315868377686,1.0140355825424194
237,21.643394924861806,3.7384543418884277,1.0634450912475586
238,23.71503719630386,2.194138288497925,1.0360161066055298
239,16.595289385777082,2.7446706295013428,1.034043788909912
240,55.66874466179276,1.6271508932113647,1.0198878049850464
241,12.089610289390416,1.862715721130371,1.0780271291732788
242,16.39127304533741,2.2478203773498535,1.040818214416504
243,26.185300469002946,3.0784406661987305,1.0465049743652344
244,20.461748098897047,2.92195200920105,1.1156262159347534
245,26.27781576006472,2.0133471488952637,1.0297045707702637
246,26.128632023093513,2.5091183185577393,1.0510356426239014
247,22.946275134291493,2.642531633377075,1.06143057346344
248,36.566262035650986,1.7856327295303345,1.0284959077835083
249,33.51453751325467,2.217236280441284,1.033320426940918
250,20.349054000099457,2.753325939178467,1.034666895866394
251,19.52234731870152,4.329200267791748,1.0567067861557007
252,19.690542788638407,1.9559733867645264,1.0271830558776855
253,21.809562346605755,2.288086414337158,1.0338736772537231
254,21.61513268199201,1.9939686059951782,1.019456148147583
255,8.976605879120338,3.667109251022339,1.0720901489257812
256,25.249083426441494,2.607389450073242,1.073715329170227
257,15.80234627317678,2.7685396671295166,1.0578504800796509
258,16.772995304454298,3.6469218730926514,1.0751968622207642
259,13.901048604346572,3.08161997795105,1.0781421661376953
260,8.391277188989479,3.9147286415100098,1.048996090888977
261,12.632427094803006,2.502788782119751,1.0332796573638916
262,16.536993617263406,2.0700769424438477,1.0502655506134033
263,41.47533490238206,2.063216209411621,1.0231657028198242
264,16.81098315206772,3.662217617034912,1.055297613143921
265,20.385952059766886,2.598241090774536,1.0317522287368774
266,27.18294893498967,1.9369136095046997,1.0328925848007202
267,26.057790458509942,2.2307567596435547,1.0316742658615112
268,21.986436389885228,3.328298807144165,1.027133822441101
269,33.12970615529762,1.9979315996170044,1.0347437858581543
270,9.960866481190441,3.734023332595825,1.0384081602096558
271,60.570290164014594,1.6752829551696777,1.0122758150100708
272,8.097365633514492,3.6738407611846924,1.0809553861618042
273,6.628074037866525,2.2269070148468018,1.0764942169189453
274,28.88628945318171,3.71590256690979,1.126183271408081
275,71.13022415539318,3.4539382457733154,1.0554052591323853
276,35.14367365080115,1.7363436222076416,1.0200138092041016
277,25.431650640285827,2.8905763626098633,1.0530346632003784
278,28.79166953011228,3.951718807220459,1.023069143295288
279,11.887500259264971,3.4080734252929688,1.1017483472824097
280,35.299548621395424,2.3589060306549072,1.0331904888153076
281,9.74572810366976,4.390292167663574,1.0447300672531128
282,27.53363254657944,1.9655710458755493,1.0186638832092285
283,9.532864603731607,2.72165584564209,1.065748929977417
284,16.80336050136189,3.510570764541626,1.0530861616134644
285,12.241927845813409,3.7493674755096436,1.0597821474075317
286,13.792081666737788,2.215480089187622,1.037632703781128
287,34.73764677670064,3.1089043617248535,1.0383884906768799
288,25.816432722085896,2.0399746894836426,1.0223835706710815
289,5.776575152636068,3.0494296550750732,1.1267648935317993
290,23.25335743139433,2.0142550468444824,1.0298396348953247
291,16.389981819536587,2.146562337875366,1.0328106880187988
292,27.489122135528458,2.8972134590148926,1.0356087684631348
293,12.184937003233525,4.498560905456543,1.0617605447769165
294,10.879800407603328,2.7041635513305664,1.057255506515503
295,17.187884563336848,2.1256847381591797,1.0347617864608765
296,5.895262473753136,2.948998212814331,1.084363341331482
297,28.56684963391973,2.449155330657959,1.0532296895980835
298,52.74664725042345,1.9185131788253784,1.0223597288131714
299,12.775416623285714,2.272059440612793,1.0663496255874634
300,30.803158306653447,2.498410224914551,1.0449479818344116
301,16.70477800809218,2.8091800212860107,1.0546541213989258
302,7.931353910542449,3.752441644668579,1.0891073942184448
303,7.9351406797061115,3.231635570526123,1.096207857131958
304,13.65835336022532,3.078699827194214,1.030698299407959
305,8.285022621712354,3.481478691101074,1.052498459815979
306,9.239885357944004,2.8908607959747314,1.0447044372558594
307,40.334143115115516,3.1478688716888428,1.0421618223190308
308,21.530880029717498,2.4785892963409424,1.0385674238204956
309,17.622355324795766,3.031358242034912,1.0290731191635132
310,18.159430995355677,3.958153247833252,1.0514274835586548
311,21.490290734165775,2.257573127746582,1.0248513221740723
312,83.67762761901545,1.9922821521759033,1.0107836723327637
313,23.69835506792096,2.6295125484466553,1.017441987991333
314,67.50288447329649,1.6962589025497437,1.0467171669006348
315,5.520197800528003,3.653374195098877,1.1461341381072998
316,29.066244486766035,2.5222530364990234,1.0290461778640747
317,14.417724009064251,2.971378803253174,1.0460530519485474
318,26.734029405503723,3.0744826793670654,1.0392322540283203
319,17.59857341886463,2.88010835647583,1.0689030885696411
320,77.94382028641019,2.257638692855835,1.022297739982605
321,12.805940255489608,2.767181396484375,1.0739984512329102
322,32.42766497707213,2.4376683235168457,1.0353177785873413
323,23.67821739050664,3.035064220428467,1.0595022439956665
324,142.5726953244805,1.939728021621704,1.0133615732192993
325,12.648823004362985,2.938145399093628,1.076898217201233
326,15.529159998768097,3.801689624786377,1.0510772466659546
327,12.366169583609459,4.280813694000244,1.0413899421691895
328,21.400942062102253,3.5878617763519287,1.0430790185928345
329,14.226334618551403,3.0075955390930176,1.0848841667175293
330,13.8932344048387,3.0919806957244873,1.0828468799591064
331,19.823038476588703,2.1770646572113037,1.0573015213012695
332,26.450193708372694,2.238595485687256,1.0741801261901855
333,11.137620904398394,3.5514988899230957,1.0165517330169678
334,13.095800700753662,3.4588558673858643,1.0359126329421997
335,17.072021881863986,2.863507032394409,1.0539026260375977
336,8.572222671749975,3.012190818786621,1.0439260005950928
337,19.988488411348992,2.152831792831421,1.028442621231079
338,13.326714075411765,2.693861722946167,1.0483413934707642
339,39.880023714162014,2.472567558288574,1.024634599685669
340,13.202664264448506,2.5941162109375,1.0534119606018066
341,25.592981328224056,2.224240779876709,1.036704421043396
342,15.17837309332095,2.3633713722229004,1.0300958156585693
343,23.066600330957776,4.130391597747803,1.0364274978637695
344,22.019931476080163,2.31097674369812,1.0403789281845093
345,13.62989686442627,4.910226821899414,1.0486735105514526
346,30.438106692233333,2.8376619815826416,1.0573785305023193
347,37.3617922302798,2.6120247840881348,1.0208266973495483
348,17.430784863057134,2.242330312728882,1.0405006408691406
349,16.76856342127462,2.7453057765960693,1.0499696731567383
350,23.751586522541047,3.492018222808838,1.0490424633026123
351,31.106154260921258,2.562103748321533,1.0299674272537231
352,11.904286247738872,2.2350590229034424,1.054484486579895
353,8.0457809316745,2.8048532009124756,1.0461065769195557
354,6.426486112962512,2.5300707817077637,1.0425105094909668
355,25.67574189997515,2.6026535034179688,1.0656187534332275
356,27.623626775175772,2.2154603004455566,1.0344527959823608
357,13.488050628415191,2.5177993774414062,1.028107762336731
358,14.617990034227837,2.4288253784179688,1.0777705907821655
359,24.625196832112167,2.0874853134155273,1.0339241027832031
360,9.09270580723103,5.136018753051758,1.0880380868911743
361,18.5532755262719,2.901310920715332,1.0538337230682373
362,12.79849272012615,3.751258373260498,1.0612221956253052
363,25.20999821937991,2.281637191772461,1.0280911922454834
364,13.626286010471343,2.9852006435394287,1.037891149520874
365,39.68873773688052,2.9165596961975098,1.0330930948257446
366,21.62552502569761,4.05622673034668,1.045728325843811
367,48.97225608158267,2.610281229019165,1.0286927223205566
368,17.910899403877057,2.818995237350464,1.036595344543457
369,22.80425805313997,1.9792321920394897,1.0160725116729736
370,11.036265872347856,3.0362846851348877,1.0775114297866821
371,15.213283537242582,3.2763729095458984,1.0399376153945923
372,13.006159323488555,2.310197114944458,1.0427582263946533
373,13.93990539715986,3.284680128097534,1.047235369682312
374,18.888641588374835,2.1874821186065674,1.0190762281417847
375,17.595044883009002,2.9865684509277344,1.0456764698028564
376,45.028060835787564,3.0903682708740234,1.0621706247329712
377,15.036320393417629,2.8529748916625977,1.0203986167907715
378,19.640068429188293,1.865392804145813,1.021662712097168
379,7.002613230039601,2.48394513130188,1.048412799835205
380,19.024314403346313,2.0832901000976562,1.0299029350280762
381,17.756788614987936,1.8294332027435303,1.0204296112060547
382,38.95834799158007,1.8817168474197388,1.0502371788024902
383,20.38192420372451,3.3060269355773926,1.0594167709350586
384,19.57930046652045,1.6695773601531982,1.0416560173034668
385,6.568167991349563,1.914255142211914,1.029085397720337
386,17.688723987399797,4.4838786125183105,1.0905154943466187
387,34.85940985303465,2.0655479431152344,1.0237535238265991
388,18.2425992178836,2.8211541175842285,1.0225542783737183
389,40.27347121506379,1.851301908493042,1.0261728763580322
390,43.71175158471919,2.063209295272827,1.0164521932601929
391,20.807523611066326,2.615593910217285,1.035078525543213
392,29.940513975964443,2.892942190170288,1.021623134613037
393,21.87125626052754,2.3921382427215576,1.0331742763519287
394,39.63766817607475,2.0956661701202393,1.0204201936721802
395,28.246057897650513,2.683473825454712,1.0281453132629395
396,30.39899678853403,2.984922170639038,1.0635197162628174
397,13.716853748188484,3.0921742916107178,1.069495677947998
398,11.27683441964252,4.131357669830322,1.0502715110778809
399,13.70933685882262,2.747422456741333,1.0593647956848145
400,40.214322252367026,2.452543020248413,1.0339934825897217
401,9.859480214779794,3.4371225833892822,1.043862223625183
402,25.9500905865816,3.8850743770599365,1.071821689605713
403,12.655501945785717,3.113581895828247,1.0286130905151367
404,11.520461044729254,1.9669195413589478,1.0607317686080933
405,16.456859296542905,3.5753819942474365,1.0653080940246582
406,78.725548713171,2.207875967025757,1.0236189365386963
407,6.566793752020661,2.932173252105713,1.0563526153564453
408,11.746795892254752,2.317708730697632,1.0232274532318115
409,23.310490659383444,1.8447606563568115,1.0082900524139404
410,12.367861037714967,3.01137638092041,1.0527198314666748
411,15.353764322290205,2.8791744709014893,1.0244442224502563
412,22.75002519399686,3.3423361778259277,1.042119026184082
413,22.435283288806044,2.1709086894989014,1.0352060794830322
414,29.693220132409202,2.5744471549987793,1.070652961730957
415,7.307074023859904,2.3675827980041504,1.0654494762420654
416,21.73474034699857,2.3377928733825684,1.0378557443618774
417,29.94918698758196,3.3736793994903564,1.0290826559066772
418,41.54123242932733,1.7078794240951538,1.0147737264633179
419,10.924164084044664,3.2150015830993652,1.0681462287902832
420,21.75520169751267,2.3522913455963135,1.014798641204834
421,13.492962652259697,2.4890389442443848,1.046596884727478
422,12.362569429576858,2.4918694496154785,1.057708978652954
423,9.340903801677188,2.5517170429229736,1.0861232280731201
424,13.903221648387504,2.5194215774536133,1.021180510520935
425,25.80806773693246,2.469660997390747,1.0594712495803833
426,13.404364673456444,2.5830788612365723,1.032833218574524
427,14.295991941851563,1.7977811098098755,1.029792308807373
428,15.423691706313196,2.945354700088501,1.0782930850982666
429,26.843344518946513,2.042764902114868,1.0466361045837402
430,13.753204011790757,5.017891883850098,1.0966968536376953
431,29.342747423756098,2.5509254932403564,1.039284586906433
432,11.64110677621308,3.551475763320923,1.0588200092315674
433,13.568474155774108,2.4037344455718994,1.0159934759140015
434,10.399416481161412,2.770744562149048,1.0234931707382202
435,8.11635448099047,2.751779794692993,1.0806142091751099
436,4.131692334365033,4.350122928619385,1.1987717151641846
437,24.24539656137236,2.862389087677002,1.0394716262817383
438,16.624931626303063,3.5333378314971924,1.0542256832122803
439,15.915301162842843,2.7539026737213135,1.029959797859192
440,14.932151810858231,3.7750470638275146,1.0598217248916626
441,19.75419468978049,3.2086029052734375,1.0813020467758179
442,12.679609874807753,2.6518797874450684,1.0370523929595947
443,42.52755710907958,1.5694490671157837,1.026445746421814
444,8.421510074268342,3.488950490951538,1.1252251863479614
445,29.219077882049046,1.69286048412323,1.0448522567749023
446,25.213633633666454,3.0224273204803467,1.0617684125900269
447,10.73744447840978,4.025587558746338,1.0427948236465454
448,10.535882064402745,3.3775789737701416,1.057201623916626
449,16.959426536946907,2.860614776611328,1.0588898658752441
450,12.21784824791955,2.571122646331787,1.0430785417556763
451,7.470880308684621,2.845069169998169,1.0424517393112183
452,36.267187988376776,2.040870189666748,1.0388453006744385
453,11.223482706807888,3.9157848358154297,1.0779322385787964
454,40.23187766328628,1.8719356060028076,1.0309245586395264
455,44.11992987405696,2.1069042682647705,1.0371160507202148
456,16.320683456466252,3.124183177947998,1.0303044319152832
457,21.900826834661785,3.1025278568267822,1.0345990657806396
458,20.19303048681945,2.259852409362793,1.0287386178970337
459,60.83141080319077,2.1279733180999756,1.0265249013900757
460,19.866187881487534,1.9913902282714844,1.0194329023361206
461,12.729410445242554,2.5372440814971924,1.0275495052337646
462,10.460803850450414,4.2034711837768555,1.1180607080459595
463,22.27069759409884,3.093733787536621,1.0497792959213257
464,19.777610811525644,3.828829050064087,1.0402206182479858
465,11.353028839005386,2.1348330974578857,1.097739577293396
466,11.916989028067622,4.162510395050049,1.0940569639205933
467,35.12663303469726,1.8427798748016357,1.033652663230896
468,37.30595249766774,2.2386584281921387,1.0447489023208618
469,15.672865969239465,2.1930558681488037,1.0288139581680298
470,20.035769859825134,2.085609197616577,1.050511360168457
471,43.15551377567007,1.9301904439926147,1.021417260169983
472,59.56716777655475,1.8997235298156738,1.0204987525939941
473,27.969205429393543,3.3156583309173584,1.0557708740234375
474,19.832767561112643,2.3050014972686768,1.0271100997924805
475,31.280188810603875,2.5274059772491455,1.0397896766662598
476,38.02885133316766,1.6752649545669556,1.0288816690444946
477,40.306618760124465,2.087415933609009,1.0202714204788208
478,10.27814612025544,3.1438064575195312,1.081710696220398
479,16.075194710419915,2.3985347747802734,1.048210620880127
480,32.59786829886774,2.2685739994049072,1.0199826955795288
481,20.86399220019823,3.7159392833709717,1.048936128616333
482,10.252592739750929,2.672471761703491,1.047298789024353
483,23.758613218381853,2.1568565368652344,1.0247764587402344
484,21.863247324571578,1.9842474460601807,1.0383737087249756
485,28.16616521667531,2.4047486782073975,1.0151342153549194
486,20.413435238254518,2.5172512531280518,1.0605751276016235
487,18.943735222450808,4.416110515594482,1.0638238191604614
488,29.96213053142495,2.711369276046753,1.0246347188949585
489,22.989033676899407,2.2076377868652344,1.0148900747299194
490,7.503665281482526,1.7565490007400513,1.0327969789505005
491,26.6474071176613,2.5223875045776367,1.0339949131011963
492,34.620192598100886,2.0937721729278564,1.0534530878067017
493,23.13679830260201,2.027925729751587,1.0696457624435425
494,25.95666214339884,3.0426230430603027,1.0418729782104492
495,13.940248666777453,1.9263612031936646,1.0269280672073364
496,15.422504598144831,4.019997596740723,1.0542477369308472
497,11.538617548274006,2.707286834716797,1.0762414932250977
498,21.980782620937592,2.744948625564575,1.0312840938568115
499,13.6958308577352,2.8342690467834473,1.0443509817123413
500,30.90067888795021,1.788692831993103,1.023146629333496
501,7.811011400517598,3.506011724472046,1.0443305969238281
502,16.36308854229702,1.9105664491653442,1.039482831954956
503,12.758721087191894,2.379661798477173,1.0196075439453125
504,10.549007292472517,4.986824989318848,1.059503197669983
505,10.924126578942664,2.9503982067108154,1.0711431503295898
506,27.952952545329037,1.5749242305755615,1.0217552185058594
507,10.111743831596241,3.8787648677825928,1.0522691011428833
508,27.66051863160681,2.251329183578491,1.0187278985977173
509,8.387022852680843,3.57064151763916,1.133225440979004
510,40.605981916140166,1.7016664743423462,1.007580041885376
